time,CuClamp1[C],Getter[C],CuClamp2[C],EMCCDBack[C],Reject[C],Coldhead[C],bot-tank-lks[C],top-tank-lks[C]
04/26/22 05:46:41,9.475334,10.236002,9.218852,9.219368,nan,nan,,
04/26/22 05:47:02,9.49546,10.254064,9.233819,9.228658,nan,nan,,
04/26/22 05:47:23,9.520231,10.256386,9.238463,9.245688,nan,nan,,
04/26/22 05:47:44,9.514812,10.283738,9.269684,9.264782,nan,nan,,
04/26/22 05:48:06,9.523585,10.285285,9.262202,9.266846,nan,nan,,
04/26/22 05:48:27,9.555065,10.30309,9.286714,9.277941,nan,nan,,
04/26/22 05:48:48,9.558677,10.320378,9.286714,9.298068,nan,nan,,
04/26/22 05:49:10,9.570804,10.32657,9.312002,9.303745,nan,nan,,
04/26/22 05:49:31,9.588092,10.342568,9.35148,9.30555,nan,nan,,
04/26/22 05:49:52,9.60796,10.361662,9.347609,9.320775,nan,nan,,
04/26/22 05:50:13,9.616217,10.383337,9.372638,9.33574,nan,nan,,
04/26/22 05:50:35,9.647439,10.397012,9.373929,9.3698,nan,nan,,
04/26/22 05:50:56,9.649503,10.403205,9.385797,9.369283,nan,nan,,
04/26/22 05:51:17,9.670661,10.409914,9.392506,9.385024,nan,nan,,
04/26/22 05:51:39,9.671693,10.434684,9.399215,9.394054,nan,nan,,
04/26/22 05:52:00,9.685626,10.454036,9.433016,9.407214,nan,nan,,
04/26/22 05:52:21,9.713752,10.451714,9.442822,9.415987,nan,nan,,
04/26/22 05:52:43,9.717881,10.476227,9.460368,9.438951,nan,nan,,
04/26/22 05:53:04,9.740845,10.48887,9.478172,9.449014,nan,nan,,
04/26/22 05:53:25,9.743942,10.50719,9.497266,9.456498,nan,nan,,
04/26/22 05:53:46,9.755811,10.508481,9.500878,9.46398,nan,nan,,
04/26/22 05:54:08,9.767422,10.5348,9.511974,9.486945,nan,nan,,
04/26/22 05:54:29,9.78471,10.538412,9.519715,9.504749,nan,nan,,
04/26/22 05:54:50,9.798128,10.556732,9.531326,9.496233,nan,nan,,
04/26/22 05:55:12,9.811029,10.565505,9.553774,9.527713,nan,nan,,
04/26/22 05:55:33,9.830123,10.57918,9.552484,9.537518,nan,nan,,
04/26/22 05:55:54,9.849991,10.59105,9.58448,9.547581,nan,nan,,
04/26/22 05:56:15,9.853604,10.607563,9.602025,9.568223,nan,nan,,
04/26/22 05:56:37,9.872181,10.624593,9.612347,9.571063,nan,nan,,
04/26/22 05:56:58,9.889986,10.635947,9.629377,9.595059,nan,nan,,
04/26/22 05:57:19,9.899791,10.639818,9.641504,9.590156,nan,nan,,
04/26/22 05:57:41,9.910886,10.667168,9.639956,9.6237,nan,nan,,
04/26/22 05:58:02,9.928432,10.676458,9.669371,9.624732,nan,nan,,
04/26/22 05:58:23,9.954751,10.694004,9.667565,9.631957,nan,nan,,
04/26/22 05:58:44,9.95759,10.692972,9.694142,9.654921,nan,nan,,
04/26/22 05:59:06,9.979264,10.722903,9.700851,9.652083,nan,nan,,
04/26/22 05:59:27,9.979005,10.741997,9.713752,9.679434,nan,nan,,
04/26/22 05:59:48,10.001454,10.747158,9.724847,9.689239,nan,nan,,
04/26/22 06:00:10,10.005582,10.7598,9.760456,9.68382,nan,nan,,
04/26/22 06:00:31,10.026483,10.76651,9.756585,9.724331,nan,nan,,
04/26/22 06:00:52,10.037062,10.798505,9.764068,9.713752,nan,nan,,
04/26/22 06:01:13,10.05564,10.788184,9.782646,9.747296,nan,nan,,
04/26/22 06:01:35,10.070348,10.812181,9.801224,9.744715,nan,nan,,
04/26/22 06:01:56,10.073702,10.822502,9.819802,9.758649,nan,nan,,
04/26/22 06:02:17,10.076799,10.831274,9.830639,9.777485,nan,nan,,
04/26/22 06:02:39,10.114212,10.834113,9.853604,9.800707,nan,nan,,
04/26/22 06:03:00,10.127372,10.857594,9.855926,9.809739,nan,nan,,
04/26/22 06:03:21,10.139242,10.885719,9.887663,9.815416,nan,nan,,
04/26/22 06:03:42,10.161174,10.884171,9.884825,9.819027,nan,nan,,
04/26/22 06:04:04,10.161948,10.914876,9.901597,9.830381,nan,nan,,
04/26/22 06:04:25,10.169947,10.926487,9.898758,9.855152,nan,nan,,
04/26/22 06:04:46,10.183623,10.920553,9.924304,9.85541,nan,nan,,
04/26/22 06:05:08,10.196782,10.933712,9.950622,9.874762,nan,nan,,
04/26/22 06:05:29,10.207361,10.959257,9.956557,9.881729,nan,nan,,
04/26/22 06:05:50,10.220263,10.953322,9.968426,9.899274,nan,nan,,
04/26/22 06:06:11,10.243227,10.980673,9.980554,9.899017,nan,nan,,
04/26/22 06:06:33,10.240131,10.985576,9.996552,9.919143,nan,nan,,
04/26/22 06:06:54,10.262579,10.997703,10.002744,9.941849,nan,nan,,
04/26/22 06:07:15,10.285028,11.015507,10.010485,9.94443,nan,nan,,
04/26/22 06:07:37,10.291479,11.042859,10.036546,9.958363,nan,nan,,
04/26/22 06:07:58,10.328892,11.046471,10.046351,9.962234,nan,nan,,
04/26/22 06:08:19,10.315217,11.052922,10.057704,9.993197,nan,nan,,
04/26/22 06:08:40,10.352115,11.071242,10.073444,10.008937,nan,nan,,
04/26/22 06:09:02,10.351858,11.083885,10.081185,10.012807,nan,nan,,
04/26/22 06:09:23,10.363985,11.111236,10.086345,10.034224,nan,nan,,
04/26/22 06:09:44,10.371467,11.114074,10.105182,10.028805,nan,nan,,
04/26/22 06:10:06,10.396496,11.117944,10.125566,10.045835,nan,nan,,
04/26/22 06:10:27,10.408107,11.13162,10.137693,10.069315,nan,nan,,
04/26/22 06:10:48,10.406817,11.144005,10.15524,10.078088,nan,nan,,
04/26/22 06:11:10,10.437522,11.170066,10.155755,10.091506,nan,nan,,
04/26/22 06:11:31,10.437006,11.177291,10.178977,10.093829,nan,nan,,
04/26/22 06:11:52,10.469002,11.177033,10.189815,10.120663,nan,nan,,
04/26/22 06:12:13,10.464358,11.198708,10.209941,10.121438,nan,nan,,
04/26/22 06:12:35,10.488613,11.210061,10.210973,10.124792,nan,nan,,
04/26/22 06:12:56,10.508739,11.226058,10.223617,10.135371,nan,nan,,
04/26/22 06:13:17,10.513641,11.247475,10.244775,10.152659,nan,nan,,
04/26/22 06:13:39,10.531961,11.249281,10.275739,10.164787,nan,nan,,
04/26/22 06:14:00,10.544089,11.265279,10.256645,10.172785,nan,nan,,
04/26/22 06:14:21,10.554925,11.281019,10.287608,10.193169,nan,nan,,
04/26/22 06:14:42,10.575052,11.292372,10.290963,10.207361,nan,nan,,
04/26/22 06:15:04,10.575052,11.316627,10.311862,10.221036,nan,nan,,
04/26/22 06:15:25,10.592856,11.308628,10.321152,10.21665,nan,nan,,
04/26/22 06:15:46,10.614014,11.32669,10.321152,10.226455,nan,nan,,
04/26/22 06:16:08,10.618917,11.331851,10.34102,10.241937,nan,nan,,
04/26/22 06:16:29,10.628464,11.353267,10.366823,10.249936,nan,nan,,
04/26/22 06:16:50,10.635173,11.365394,10.382563,10.263611,nan,nan,,
04/26/22 06:17:11,10.655041,11.373394,10.39082,10.276513,nan,nan,,
04/26/22 06:17:33,10.670781,11.392745,10.393916,10.292769,nan,nan,,
04/26/22 06:17:54,10.704067,11.393003,10.412752,10.317797,nan,nan,,
04/26/22 06:18:15,10.689617,11.418548,10.436749,10.314443,nan,nan,,
04/26/22 06:18:37,10.699938,11.434804,10.447586,10.32786,nan,nan,,
04/26/22 06:18:58,10.732707,11.442028,10.441135,10.341794,nan,nan,,
04/26/22 06:19:19,10.73245,11.455704,10.45352,10.352631,nan,nan,,
04/26/22 06:19:40,10.759027,11.466799,10.497644,10.368113,nan,nan,,
04/26/22 06:20:02,10.751286,11.48383,10.504611,10.366823,nan,nan,,
04/26/22 06:20:23,10.759284,11.499827,10.497127,10.3934,nan,nan,,
04/26/22 06:20:44,10.780185,11.494151,10.518802,10.398303,nan,nan,,
04/26/22 06:21:06,10.798763,11.519953,10.532219,10.41301,nan,nan,,
04/26/22 06:21:27,10.822502,11.532339,10.543314,10.427202,nan,nan,,
04/26/22 06:21:48,10.840047,11.534403,10.54383,10.436233,nan,nan,,
04/26/22 06:22:10,10.854497,11.554787,10.57015,10.457133,nan,nan,,
04/26/22 06:22:31,10.846756,11.555046,10.573762,10.465648,nan,nan,,
04/26/22 06:22:52,10.872302,11.564077,10.580213,10.46668,nan,nan,,
04/26/22 06:23:13,10.873333,11.592976,10.601113,10.479324,nan,nan,,
04/26/22 06:23:35,10.876946,11.607941,10.623045,10.482162,nan,nan,,
04/26/22 06:23:56,10.892169,11.615425,10.634915,10.513641,nan,nan,,
04/26/22 06:24:17,10.91565,11.628067,10.64343,10.51519,nan,nan,,
04/26/22 06:24:39,10.918231,11.639678,10.656847,10.522415,nan,nan,,
04/26/22 06:25:00,10.930616,11.646646,10.66304,10.548733,nan,nan,,
04/26/22 06:25:21,10.952806,11.674771,10.678522,10.53738,nan,nan,,
04/26/22 06:25:42,10.959773,11.675803,10.683682,10.569117,nan,nan,,
04/26/22 06:26:04,10.968804,11.694123,10.711549,10.573762,nan,nan,,
04/26/22 06:26:25,10.990995,11.700832,10.718774,10.577374,nan,nan,,
04/26/22 06:26:46,11.013443,11.721474,10.729869,10.602403,nan,nan,,
04/26/22 06:27:08,11.016539,11.730763,10.743287,10.604468,nan,nan,,
04/26/22 06:27:29,11.01112,11.741342,10.765478,10.620465,nan,nan,,
04/26/22 06:27:50,11.034343,11.748826,10.779927,10.627432,nan,nan,,
04/26/22 06:28:11,11.04776,11.763275,10.787152,10.648591,nan,nan,,
04/26/22 06:28:33,11.069436,11.763533,10.802375,10.655816,nan,nan,,
04/26/22 06:28:54,11.07666,11.792948,10.813213,10.658395,nan,nan,,
04/26/22 06:29:15,11.101947,11.797334,10.816825,10.663556,nan,nan,,
04/26/22 06:29:37,11.106592,11.807397,10.836435,10.696326,nan,nan,,
04/26/22 06:29:58,11.125944,11.818235,10.83463,10.703551,nan,nan,,
04/26/22 06:30:19,11.125944,11.838619,10.841596,10.710001,nan,nan,,
04/26/22 06:30:41,11.131878,11.842231,10.864302,10.725482,nan,nan,,
04/26/22 06:31:02,11.156649,11.852037,10.886493,10.735288,nan,nan,,
04/26/22 06:31:23,11.170841,11.872163,10.886493,10.740191,nan,nan,,
04/26/22 06:31:44,11.179614,11.879903,10.901201,10.756188,nan,nan,,
04/26/22 06:32:06,11.188902,11.891257,10.919005,10.778379,nan,nan,,
04/26/22 06:32:27,11.199481,11.892289,10.927778,10.773735,nan,nan,,
04/26/22 06:32:48,11.225543,11.926349,10.941969,10.799279,nan,nan,,
04/26/22 06:33:10,11.233025,11.939508,10.954612,10.792312,nan,nan,,
04/26/22 06:33:31,11.235606,11.925316,10.957193,10.8096,nan,nan,,
04/26/22 06:33:52,11.262441,11.961956,10.986866,10.823018,nan,nan,,
04/26/22 06:34:13,11.266054,11.973568,10.986608,10.828178,nan,nan,,
04/26/22 06:34:35,11.284631,11.984921,11.0217,10.848047,nan,nan,,
04/26/22 06:34:56,11.291082,11.985179,11.017829,10.851917,nan,nan,,
04/26/22 06:35:17,11.307854,12.008918,11.040536,10.859916,nan,nan,,
04/26/22 06:35:39,11.316111,12.014595,11.039504,10.878752,nan,nan,,
04/26/22 06:36:00,11.324884,12.037559,11.05447,10.89346,nan,nan,,
04/26/22 06:36:21,11.345268,12.031108,11.062726,10.894492,nan,nan,,
04/26/22 06:36:42,11.342172,12.048654,11.085949,10.908683,nan,nan,,
04/26/22 06:37:04,11.370038,12.039108,11.089562,10.919521,nan,nan,,
04/26/22 06:37:25,11.370554,12.091745,11.102979,10.9301,nan,nan,,
04/26/22 06:37:46,11.390681,12.091487,11.11072,10.959515,nan,nan,,
04/26/22 06:38:08,11.403582,12.100002,11.125685,10.955903,nan,nan,,
04/26/22 06:38:29,11.417516,12.110839,11.144264,10.980932,nan,nan,,
04/26/22 06:38:50,11.417774,12.114968,11.149167,10.974739,nan,nan,,
04/26/22 06:39:11,11.438416,12.132772,11.139877,10.993059,nan,nan,,
04/26/22 06:39:33,11.439965,12.145157,11.176775,11.008541,nan,nan,,
04/26/22 06:39:54,11.462155,12.160123,11.188386,11.004928,nan,nan,,
04/26/22 06:40:15,11.480217,12.174572,11.202836,11.0217,nan,nan,,
04/26/22 06:40:37,11.48383,12.194957,11.215222,11.027118,nan,nan,,
04/26/22 06:40:58,11.500085,12.204504,11.230445,11.036924,nan,nan,,
04/26/22 06:41:19,11.510664,12.200375,11.242056,11.049825,nan,nan,,
04/26/22 06:41:41,11.517115,12.205536,11.246185,11.066855,nan,nan,,
04/26/22 06:42:02,11.538016,12.218954,11.262957,11.081305,nan,nan,,
04/26/22 06:42:23,11.553497,12.227985,11.268376,11.075112,nan,nan,,
04/26/22 06:42:44,11.561238,12.245788,11.278181,11.103495,nan,nan,,
04/26/22 06:43:06,11.582913,12.250433,11.307338,11.116912,nan,nan,,
04/26/22 06:43:27,11.591427,12.261013,11.307854,11.120009,nan,nan,,
04/26/22 06:43:48,11.591427,12.28759,11.331851,11.134716,nan,nan,,
04/26/22 06:44:10,11.599168,12.300748,11.333657,11.139361,nan,nan,,
04/26/22 06:44:31,11.625745,12.315714,11.349655,11.158455,nan,nan,,
04/26/22 06:44:52,11.628842,12.310554,11.369523,11.162841,nan,nan,,
04/26/22 06:45:13,11.643807,12.330938,11.377264,11.18013,nan,nan,,
04/26/22 06:45:35,11.664966,12.347452,11.369523,11.180388,nan,nan,,
04/26/22 06:45:56,11.663417,12.360095,11.386295,11.18658,nan,nan,,
04/26/22 06:46:17,11.685608,12.372997,11.403582,11.209287,nan,nan,,
04/26/22 06:46:39,11.694897,12.380479,11.41442,11.227607,nan,nan,,
04/26/22 06:47:00,11.694897,12.384092,11.428095,11.230445,nan,nan,,
04/26/22 06:47:21,11.707283,12.401638,11.437643,11.235606,nan,nan,,
04/26/22 06:47:42,11.729215,12.402928,11.463187,11.243863,nan,nan,,
04/26/22 06:48:04,11.736956,12.425892,11.464477,11.264247,nan,nan,,
04/26/22 06:48:25,11.745986,12.444212,11.478411,11.272762,nan,nan,,
04/26/22 06:48:46,11.765081,12.429247,11.487442,11.28876,nan,nan,,
04/26/22 06:49:08,11.760178,12.471048,11.487442,11.29392,nan,nan,,
04/26/22 06:49:29,11.77695,12.474144,11.51118,11.302693,nan,nan,,
04/26/22 06:49:50,11.805075,12.483949,11.51918,11.314305,nan,nan,,
04/26/22 06:50:11,11.819267,12.484465,11.535951,11.319981,nan,nan,,
04/26/22 06:50:33,11.821073,12.515429,11.538532,11.335979,nan,nan,,
04/26/22 06:50:54,11.82933,12.521105,11.570011,11.333141,nan,nan,,
04/26/22 06:51:15,11.857197,12.531684,11.574398,11.350429,nan,nan,,
04/26/22 06:51:37,11.850488,12.531684,11.574913,11.372878,nan,nan,,
04/26/22 06:51:58,11.8621,12.544586,11.592459,11.373909,nan,nan,,
04/26/22 06:52:19,11.877065,12.555681,11.604071,11.409001,nan,nan,,
04/26/22 06:52:41,11.891515,12.574775,11.630132,11.397906,nan,nan,,
04/26/22 06:53:02,11.90261,12.577872,11.631164,11.415968,nan,nan,,
04/26/22 06:53:23,11.917318,12.587935,11.647419,11.423192,nan,nan,,
04/26/22 06:53:44,11.930735,12.624833,11.655419,11.430933,nan,nan,,
04/26/22 06:54:06,11.927381,12.633864,11.665998,11.453382,nan,nan,,
04/26/22 06:54:27,11.954216,12.637218,11.674771,11.458542,nan,nan,,
04/26/22 06:54:48,11.979245,12.636702,11.675545,11.448222,nan,nan,,
04/26/22 06:55:10,11.966343,12.651152,11.691026,11.473508,nan,nan,,
04/26/22 06:55:31,11.987502,12.664053,11.713217,11.481249,nan,nan,,
04/26/22 06:55:52,11.989566,12.67618,11.726377,11.506536,nan,nan,,
04/26/22 06:56:13,12.010982,12.68805,11.72586,11.512471,nan,nan,,
04/26/22 06:56:35,12.02311,12.690888,11.75218,11.51118,nan,nan,,
04/26/22 06:56:56,12.02182,12.716949,11.752437,11.523566,nan,nan,,
04/26/22 06:57:17,12.052267,12.725722,11.766113,11.534919,nan,nan,,
04/26/22 06:57:39,12.054589,12.742752,11.773854,11.520728,nan,nan,,
04/26/22 06:58:00,12.05846,12.747138,11.785207,11.556336,nan,nan,,
04/26/22 06:58:21,12.077037,12.753331,11.799399,11.56485,nan,nan,,
04/26/22 06:58:42,12.092519,12.749977,11.814881,11.57672,nan,nan,,
04/26/22 06:59:04,12.101808,12.775263,11.816945,11.592976,nan,nan,,
04/26/22 06:59:25,12.105937,12.778101,11.826492,11.602522,nan,nan,,
04/26/22 06:59:46,12.127353,12.793326,11.849198,11.609231,nan,nan,,
04/26/22 07:00:08,12.13045,12.816806,11.85281,11.616198,nan,nan,,
04/26/22 07:00:29,12.160123,12.83719,11.869067,11.634261,nan,nan,,
04/26/22 07:00:50,12.15006,12.826869,11.884806,11.633228,nan,nan,,
04/26/22 07:01:12,12.16193,12.831514,11.879387,11.647162,nan,nan,,
04/26/22 07:01:33,12.173798,12.853962,11.888677,11.657741,nan,nan,,
04/26/22 07:01:54,12.181023,12.861703,11.927381,11.672706,nan,nan,,
04/26/22 07:02:15,12.20502,12.887248,11.929445,11.678899,nan,nan,,
04/26/22 07:02:37,12.215083,12.880023,11.934864,11.699542,nan,nan,,
04/26/22 07:02:58,12.22463,12.897569,11.947765,11.695672,nan,nan,,
04/26/22 07:03:19,12.24295,12.887764,11.956022,11.704702,nan,nan,,
04/26/22 07:03:41,12.247853,12.919502,11.975891,11.723538,nan,nan,,
04/26/22 07:04:02,12.246821,12.922082,11.987502,11.743923,nan,nan,,
04/26/22 07:04:23,12.270559,12.933951,11.982083,11.745986,nan,nan,,
04/26/22 07:04:44,12.281396,12.952787,12.001435,11.747277,nan,nan,,
04/26/22 07:05:06,12.293007,12.954336,12.003499,11.747535,nan,nan,,
04/26/22 07:05:27,12.306683,12.961302,12.01511,11.767919,nan,nan,,
04/26/22 07:05:48,12.315456,12.979364,12.052783,11.786755,nan,nan,,
04/26/22 07:06:10,12.320617,12.981687,12.044268,11.797077,nan,nan,,
04/26/22 07:06:31,12.343066,12.988654,12.05975,11.801979,nan,nan,,
04/26/22 07:06:52,12.344872,13.01136,12.072135,11.807656,nan,nan,,
04/26/22 07:07:13,12.349774,13.023488,12.086069,11.825717,nan,nan,,
04/26/22 07:07:35,12.389252,13.041549,12.104905,11.823911,nan,nan,,
04/26/22 07:07:56,12.401122,13.062707,12.110839,11.832168,nan,nan,,
04/26/22 07:08:17,12.39622,13.06245,12.116516,11.854875,nan,nan,,
04/26/22 07:08:39,12.401896,13.068126,12.135094,11.870099,nan,nan,,
04/26/22 07:09:00,12.399315,13.077931,12.129159,11.873195,nan,nan,,
04/26/22 07:09:21,12.426925,13.075093,12.143867,11.885322,nan,nan,,
04/26/22 07:09:42,12.442665,13.101154,12.159865,11.881968,nan,nan,,
04/26/22 07:10:04,12.446277,13.115604,12.181023,11.892806,nan,nan,,
04/26/22 07:10:25,12.45634,13.115087,12.183604,11.920156,nan,nan,,
04/26/22 07:10:46,12.469758,13.141922,12.185152,11.909835,nan,nan,,
04/26/22 07:11:08,12.490141,13.137278,12.209149,11.931251,nan,nan,,
04/26/22 07:11:29,12.490916,13.153533,12.211471,11.940282,nan,nan,,
04/26/22 07:11:50,12.504591,13.167725,12.213793,11.945443,nan,nan,,
04/26/22 07:12:12,12.508204,13.166952,12.230049,11.971246,nan,nan,,
04/26/22 07:12:33,12.523427,13.1894,12.245272,11.97073,nan,nan,,
04/26/22 07:12:54,12.533232,13.192754,12.250433,11.972794,nan,nan,,
04/26/22 07:13:15,12.557229,13.203592,12.263851,11.984148,nan,nan,,
04/26/22 07:13:37,12.572969,13.223201,12.275204,12.008402,nan,nan,,
04/26/22 07:13:58,12.570905,13.209526,12.27443,12.001435,nan,nan,,
04/26/22 07:14:19,12.582774,13.243328,12.298942,12.021304,nan,nan,,
04/26/22 07:14:41,12.586386,13.244876,12.307973,12.014337,nan,nan,,
04/26/22 07:15:02,12.59903,13.272485,12.3281,12.038333,nan,nan,,
04/26/22 07:15:23,12.607803,13.262164,12.334292,12.047365,nan,nan,,
04/26/22 07:15:44,12.61606,13.274033,12.329906,12.05975,nan,nan,,
04/26/22 07:16:06,12.640315,13.286418,12.354161,12.067491,nan,nan,,
04/26/22 07:16:27,12.652441,13.302675,12.353902,12.080134,nan,nan,,
04/26/22 07:16:48,12.652441,13.307577,12.365256,12.092003,nan,nan,,
04/26/22 07:17:10,12.654506,13.319705,12.388995,12.0871,nan,nan,,
04/26/22 07:17:31,12.68805,13.340604,12.394929,12.098196,nan,nan,,
04/26/22 07:17:52,12.684953,13.347829,12.416604,12.112387,nan,nan,,
04/26/22 07:18:13,12.69321,13.350152,12.408605,12.125547,nan,nan,,
04/26/22 07:18:35,12.714368,13.362279,12.412475,12.140513,nan,nan,,
04/26/22 07:18:56,12.720561,13.380341,12.446019,12.133288,nan,nan,,
04/26/22 07:19:17,12.72469,13.391179,12.454534,12.157543,nan,nan,,
04/26/22 07:19:39,12.750235,13.394274,12.45634,12.176637,nan,nan,,
04/26/22 07:20:00,12.763394,13.407692,12.45892,12.184636,nan,nan,,
04/26/22 07:20:21,12.770361,13.408208,12.484465,12.195215,nan,nan,,
04/26/22 07:20:42,12.788423,13.432721,12.485497,12.197795,nan,nan,,
04/26/22 07:21:04,12.796938,13.437623,12.498398,12.213535,nan,nan,,
04/26/22 07:21:25,12.798228,13.44201,12.516977,12.209665,nan,nan,,
04/26/22 07:21:46,12.812419,13.465232,12.529878,12.225404,nan,nan,,
04/26/22 07:22:08,12.817322,13.470393,12.549746,12.236242,nan,nan,,
04/26/22 07:22:29,12.828676,13.459556,12.555681,12.235467,nan,nan,,
04/26/22 07:22:50,12.829966,13.501098,12.55852,12.245788,nan,nan,,
04/26/22 07:23:12,12.837449,13.509613,12.570388,12.25869,nan,nan,,
04/26/22 07:23:33,12.861187,13.514516,12.572453,12.280106,nan,nan,,
04/26/22 07:23:54,12.870476,13.518129,12.583806,12.265914,nan,nan,,
04/26/22 07:24:15,12.879249,13.5349,12.605739,12.294298,nan,nan,,
04/26/22 07:24:37,12.898601,13.536965,12.604449,12.309264,nan,nan,,
04/26/22 07:24:58,12.899117,13.547801,12.599804,12.313392,nan,nan,,
04/26/22 07:25:19,12.924662,13.563283,12.63051,12.313908,nan,nan,,
04/26/22 07:25:41,12.924662,13.564574,12.650894,12.326809,nan,nan,,
04/26/22 07:26:02,12.931113,13.598376,12.635154,12.342033,nan,nan,,
04/26/22 07:26:23,12.934984,13.600955,12.658119,12.355967,nan,nan,,
04/26/22 07:26:44,12.93937,13.599665,12.665085,12.356225,nan,nan,,
04/26/22 07:27:06,12.961818,13.620566,12.666376,12.362675,nan,nan,,
04/26/22 07:27:27,12.979881,13.633726,12.685469,12.373513,nan,nan,,
04/26/22 07:27:48,12.991492,13.64353,12.700435,12.376609,nan,nan,,
04/26/22 07:28:10,12.993814,13.646111,12.710757,12.396477,nan,nan,,
04/26/22 07:28:31,13.005167,13.657464,12.722884,12.394671,nan,nan,,
04/26/22 07:28:52,13.006974,13.654625,12.737591,12.426925,nan,nan,,
04/26/22 07:29:13,13.021939,13.666237,12.741462,12.425635,nan,nan,,
04/26/22 07:29:35,13.030712,13.668817,12.748429,12.434924,nan,nan,,
04/26/22 07:29:56,13.054709,13.703135,12.759524,12.447825,nan,nan,,
04/26/22 07:30:17,13.058063,13.702877,12.778101,12.443955,nan,nan,,
04/26/22 07:30:39,13.078448,13.711908,12.775522,12.463307,nan,nan,,
04/26/22 07:31:00,13.084898,13.717068,12.794615,12.47208,nan,nan,,
04/26/22 07:31:21,13.077931,13.736679,12.802356,12.482401,nan,nan,,
04/26/22 07:31:43,13.109153,13.750613,12.810872,12.494528,nan,nan,,
04/26/22 07:32:04,13.10683,13.763514,12.819128,12.497366,nan,nan,,
04/26/22 07:32:25,13.113539,13.770481,12.827901,12.509236,nan,nan,,
04/26/22 07:32:46,13.141664,13.770997,12.839771,12.523427,nan,nan,,
04/26/22 07:33:08,13.138826,13.774351,12.855769,12.509494,nan,nan,,
04/26/22 07:33:29,13.151727,13.778738,12.872024,12.535813,nan,nan,,
04/26/22 07:33:50,13.158695,13.812024,12.883893,12.538393,nan,nan,,
04/26/22 07:34:12,13.181917,13.819764,12.893957,12.556455,nan,nan,,
04/26/22 07:34:33,13.187851,13.83989,12.902988,12.56755,nan,nan,,
04/26/22 07:34:54,13.20514,13.829053,12.905052,12.577613,nan,nan,,
04/26/22 07:35:15,13.214944,13.832407,12.914857,12.566518,nan,nan,,
04/26/22 07:35:37,13.20772,13.851502,12.919759,12.590773,nan,nan,,
04/26/22 07:35:58,13.217782,13.863371,12.929306,12.607544,nan,nan,,
04/26/22 07:36:19,13.227846,13.870079,12.957432,12.615285,nan,nan,,
04/26/22 07:36:41,13.241521,13.878595,12.953304,12.626639,nan,nan,,
04/26/22 07:37:02,13.253907,13.894077,12.971624,12.613222,nan,nan,,
04/26/22 07:37:23,13.259841,13.89356,12.981945,12.651926,nan,nan,,
04/26/22 07:37:44,13.276614,13.910848,12.985816,12.65657,nan,nan,,
04/26/22 07:38:06,13.277646,13.92762,12.997426,12.673601,nan,nan,,
04/26/22 07:38:27,13.297772,13.918073,13.019617,12.663537,nan,nan,,
04/26/22 07:38:48,13.314027,13.942328,13.030196,12.68805,nan,nan,,
04/26/22 07:39:10,13.320478,13.96168,13.033808,12.689082,nan,nan,,
04/26/22 07:39:31,13.326155,13.967356,13.037937,12.689598,nan,nan,,
04/26/22 07:39:52,13.341379,13.978452,13.050065,12.707918,nan,nan,,
04/26/22 07:40:13,13.357635,13.986192,13.052128,12.704564,nan,nan,,
04/26/22 07:40:35,13.34912,14.002449,13.068385,12.717723,nan,nan,,
04/26/22 07:40:56,13.374665,13.998836,13.072513,12.740172,nan,nan,,
04/26/22 07:41:17,13.378793,14.017156,13.102444,12.736043,nan,nan,,
04/26/22 07:41:39,13.393758,14.026961,13.097025,12.740429,nan,nan,,
04/26/22 07:42:00,13.393758,14.023091,13.116893,12.76649,nan,nan,,
04/26/22 07:42:21,13.415175,14.0507,13.131085,12.781714,nan,nan,,
04/26/22 07:42:43,13.411821,14.049152,13.131085,12.765459,nan,nan,,
04/26/22 07:43:04,13.428076,14.07031,13.13702,12.772168,nan,nan,,
04/26/22 07:43:25,13.443816,14.071084,13.144245,12.799261,nan,nan,,
04/26/22 07:43:46,13.458524,14.077793,13.166952,12.812162,nan,nan,,
04/26/22 07:44:08,13.467297,14.076761,13.195076,12.803647,nan,nan,,
04/26/22 07:44:29,13.471941,14.103854,13.167984,12.811646,nan,nan,,
04/26/22 07:44:50,13.473748,14.103596,13.199721,12.832804,nan,nan,,
04/26/22 07:45:12,13.478392,14.129915,13.208494,12.836674,nan,nan,,
04/26/22 07:45:33,13.488197,14.110563,13.222428,12.864542,nan,nan,,
04/26/22 07:45:54,13.520709,14.133785,13.213138,12.860155,nan,nan,,
04/26/22 07:46:15,13.511936,14.15546,13.228104,12.859381,nan,nan,,
04/26/22 07:46:37,13.525095,14.151331,13.248746,12.886216,nan,nan,,
04/26/22 07:46:58,13.55064,14.169393,13.244102,12.880281,nan,nan,,
04/26/22 07:47:19,13.551672,14.169135,13.274807,12.889571,nan,nan,,
